Unnamed: 0,id_user,test_id,parallel_lang,answer_no,answer,correctness,morphemic_parse
238,92555730,1,No Parallel Text,22,вылетела,corr,"{'PREF': ['вы'], 'ROOT': ['лет'], 'SUFF': ['е', 'л'], 'END': ['а']}"
239,92555730,1,No Parallel Text,23,каменной,corr,"{'ROOT': ['камен'], 'SUFF': ['н'], 'END': ['ой']}"
240,92555730,1,No Parallel Text,24,дым,pcorr,{'ROOT': ['дым']}
241,92555730,1,No Parallel Text,25,дорогой,corr,"{'ROOT': ['дорог'], 'END': ['ой']}"
242,92555730,1,No Parallel Text,26,,incorr,{'HYPH': ['-']}
243,92555730,1,No Parallel Text,27,командир,corr,{'ROOT': ['командир']}
244,92555730,1,No Parallel Text,28,вынул,corr,"{'PREF': ['вы'], 'SUFF': ['н', 'у', 'л']}"
245,92555730,1,No Parallel Text,29,,incorr,{'HYPH': ['-']}
246,92555730,1,No Parallel Text,30,,incorr,{'HYPH': ['-']}
247,92555730,1,No Parallel Text,31,сириец,pcorr,"{'ROOT': ['сири'], 'SUFF': ['ец']}"
248,92555730,1,No Parallel Text,32,крупу,pcorr,"{'ROOT': ['круп'], 'END': ['у']}"
249,92555730,1,No Parallel Text,33,,incorr,{'HYPH': ['-']}
250,92555730,1,No Parallel Text,34,клубах,corr,"{'ROOT': ['клуб'], 'END': ['ах']}"
251,92555730,1,No Parallel Text,35,шлемов,pcorr,"{'ROOT': ['шлем'], 'END': ['ов']}"
252,92555730,1,No Parallel Text,36,,incorr,{'HYPH': ['-']}
253,92555730,1,No Parallel Text,37,белыми,pcorr,"{'ROOT': ['бел'], 'END': ['ыми']}"
254,92555730,1,No Parallel Text,38,,incorr,{'HYPH': ['-']}
255,92555730,1,No Parallel Text,39,,incorr,{'HYPH': ['-']}
256,92555730,1,No Parallel Text,40,морща,corr,"{'ROOT': ['морщ'], 'END': ['а']}"
257,92555730,1,No Parallel Text,41,пошёл,corr,"{'PREF': ['по'], 'ROOT': ['шё'], 'SUFF': ['л']}"
258,92555730,1,No Parallel Text,42,двинулись,corr,"{'ROOT': ['дви'], 'SUFF': ['н', 'у', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
259,102754731,1,No Parallel Text,0,остановился,pcorr,"{'ROOT': ['останов'], 'SUFF': ['и', 'л'], 'POSTFIX': ['ся']}"
260,102754731,1,No Parallel Text,1,городу,pcorr,"{'ROOT': ['город'], 'END': ['у']}"
261,102754731,1,No Parallel Text,2,досок,pcorr,{'ROOT': ['досок']}
262,102754731,1,No Parallel Text,3,спиной,corr,"{'ROOT': ['спин'], 'END': ['ой']}"
263,102754731,1,No Parallel Text,4,понимая,pcorr,"{'ROOT': ['поним'], 'SUFF': ['а', 'я']}"
264,102754731,1,No Parallel Text,5,чудо,corr,"{'ROOT': ['чуд'], 'END': ['о']}"
265,102754731,1,No Parallel Text,6,выскользнул,corr,"{'PREF': ['вы'], 'ROOT': ['скольз'], 'SUFF': ['н', 'у', 'л']}"
266,102754731,1,No Parallel Text,7,оковы,pcorr,"{'ROOT': ['оков'], 'END': ['ы']}"
267,102754731,1,No Parallel Text,8,распятии,pcorr,"{'ROOT': ['распя'], 'SUFF': ['ти'], 'END': ['и']}"
268,102754731,1,No Parallel Text,9,усталой,pcorr,"{'PREF': ['у'], 'ROOT': ['стал'], 'END': ['ой']}"
269,102754731,1,No Parallel Text,10,понимал,pcorr,"{'ROOT': ['поним'], 'SUFF': ['а', 'л']}"
270,102754731,1,No Parallel Text,11,воротам,pcorr,"{'ROOT': ['ворот'], 'END': ['ам']}"
271,102754731,1,No Parallel Text,12,дорогу,corr,"{'ROOT': ['дорог'], 'END': ['у']}"
272,102754731,1,No Parallel Text,13,гору,pcorr,"{'ROOT': ['гор'], 'END': ['у']}"
273,102754731,1,No Parallel Text,14,людей,pcorr,"{'ROOT': ['люд'], 'END': ['ей']}"
274,102754731,1,No Parallel Text,15,,incorr,{'HYPH': ['-']}
275,102754731,1,No Parallel Text,16,,incorr,{'HYPH': ['-']}
276,102754731,1,No Parallel Text,17,громко,pcorr,"{'ROOT': ['гром'], 'SUFF': ['к'], 'END': ['о']}"
277,102754731,1,No Parallel Text,18,,incorr,{'HYPH': ['-']}
278,102754731,1,No Parallel Text,19,,incorr,{'HYPH': ['-']}
279,102754731,1,No Parallel Text,20,свитком,pcorr,"{'ROOT': ['свит'], 'SUFF': ['к'], 'END': ['ом']}"
280,102754731,1,No Parallel Text,21,остановились,corr,"{'ROOT': ['останов'], 'SUFF': ['и', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
281,102754731,1,No Parallel Text,22,повернула,pcorr,"{'PREF': ['по'], 'ROOT': ['вер'], 'SUFF': ['н', 'у', 'л'], 'END': ['а']}"
282,102754731,1,No Parallel Text,23,дворцовой,pcorr,"{'ROOT': ['дворц'], 'SUFF': ['ов'], 'END': ['ой']}"
283,102754731,1,No Parallel Text,24,вьюн,pcorr,"{'ROOT': ['вь'], 'SUFF': ['юн']}"
284,102754731,1,No Parallel Text,25,дорогой,corr,"{'ROOT': ['дорог'], 'END': ['ой']}"
285,102754731,1,No Parallel Text,26,,incorr,{'HYPH': ['-']}
286,102754731,1,No Parallel Text,27,,incorr,{'HYPH': ['-']}
287,102754731,1,No Parallel Text,28,достал,corr,"{'ROOT': ['дост'], 'SUFF': ['а', 'л']}"
288,102754731,1,No Parallel Text,29,,incorr,{'HYPH': ['-']}
289,102754731,1,No Parallel Text,30,,incorr,{'HYPH': ['-']}
290,102754731,1,No Parallel Text,31,он,incorr,{'ROOT': ['он']}
291,102754731,1,No Parallel Text,32,бокам,pcorr,"{'ROOT': ['бок'], 'END': ['ам']}"
292,102754731,1,No Parallel Text,33,неслись,corr,"{'ROOT': ['нес'], 'SUFF': ['л'], 'END': ['и'], 'POSTFIX': ['сь']}"
293,102754731,1,No Parallel Text,34,дорожной,pcorr,"{'ROOT': ['дорож'], 'SUFF': ['н'], 'END': ['ой']}"
294,102754731,1,No Parallel Text,35,стрел,pcorr,{'ROOT': ['стрел']}
295,102754731,1,No Parallel Text,36,яростно,pcorr,"{'ROOT': ['ярос'], 'SUFF': ['т', 'н'], 'END': ['о']}"
296,102754731,1,No Parallel Text,37,белыми,pcorr,"{'ROOT': ['бел'], 'END': ['ыми']}"
297,102754731,1,No Parallel Text,38,всадник,corr,"{'ROOT': ['всад'], 'SUFF': ['ник']}"
298,102754731,1,No Parallel Text,39,,incorr,{'HYPH': ['-']}
299,102754731,1,No Parallel Text,40,морща,corr,"{'ROOT': ['морщ'], 'END': ['а']}"
300,102754731,1,No Parallel Text,41,пошел,corr,"{'PREF': ['по'], 'ROOT': ['ше'], 'SUFF': ['л']}"
301,102754731,1,No Parallel Text,42,шел,corr,"{'ROOT': ['ше'], 'SUFF': ['л']}"
302,114528272,1,No Parallel Text,0,развернулся,corr,"{'PREF': ['раз'], 'ROOT': ['вер'], 'SUFF': ['н', 'у', 'л'], 'POSTFIX': ['ся']}"
303,114528272,1,No Parallel Text,1,городу,pcorr,"{'ROOT': ['город'], 'END': ['у']}"
304,114528272,1,No Parallel Text,2,досок,pcorr,{'ROOT': ['досок']}
305,114528272,1,No Parallel Text,3,спиной,corr,"{'ROOT': ['спин'], 'END': ['ой']}"
306,114528272,1,No Parallel Text,4,чувствовал,pcorr,"{'ROOT': ['чу'], 'SUFF': ['в', 'ств', 'ов', 'а', 'л']}"
307,114528272,1,No Parallel Text,5,чудо,corr,"{'ROOT': ['чуд'], 'END': ['о']}"
308,114528272,1,No Parallel Text,6,вырвался,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а', 'л'], 'POSTFIX': ['ся']}"
309,114528272,1,No Parallel Text,7,оковы,pcorr,"{'ROOT': ['оков'], 'END': ['ы']}"
310,114528272,1,No Parallel Text,8,запястьях,pcorr,"{'PREF': ['за'], 'ROOT': ['пясть'], 'SUFF': ['я'], 'END': ['х']}"
311,114528272,1,No Parallel Text,9,благодарной,pcorr,"{'ROOT': ['благодар'], 'SUFF': ['н'], 'END': ['ой']}"
312,114528272,1,No Parallel Text,10,не знал,corr,"({'ROOT': ['не']}, {'ROOT': ['зна'], 'SUFF': ['л']})"
313,114528272,1,No Parallel Text,11,воротам,pcorr,"{'ROOT': ['ворот'], 'END': ['ам']}"
314,114528272,1,No Parallel Text,12,дорогу,corr,"{'ROOT': ['дорог'], 'END': ['у']}"
315,114528272,1,No Parallel Text,13,сам,incorr,"{'ROOT': ['с'], 'END': ['ам']}"
316,114528272,1,No Parallel Text,14,,incorr,{'HYPH': ['-']}
317,114528272,1,No Parallel Text,15,сирийском,pcorr,"{'ROOT': ['сирий'], 'SUFF': ['ск'], 'END': ['ом']}"
318,114528272,1,No Parallel Text,16,,incorr,{'HYPH': ['-']}
319,114528272,1,No Parallel Text,17,звонко,corr,"{'ROOT': ['звон'], 'SUFF': ['к'], 'END': ['о']}"
320,114528272,1,No Parallel Text,18,стрел,pcorr,{'ROOT': ['стрел']}
321,114528272,1,No Parallel Text,19,,incorr,{'HYPH': ['-']}
322,114528272,1,No Parallel Text,20,щитом,pcorr,"{'ROOT': ['щит'], 'END': ['ом']}"
323,114528272,1,No Parallel Text,21,побежали,pcorr,"{'PREF': ['по'], 'ROOT': ['беж'], 'SUFF': ['а', 'л'], 'END': ['и']}"
324,114528272,1,No Parallel Text,22,поспешила,pcorr,"{'PREF': ['по'], 'ROOT': ['спеш'], 'SUFF': ['и', 'л'], 'END': ['а']}"
325,114528272,1,No Parallel Text,23,городской,pcorr,"{'ROOT': ['город'], 'SUFF': ['ск'], 'END': ['ой']}"
326,114528272,1,No Parallel Text,24,мох,pcorr,{'ROOT': ['мох']}
327,114528272,1,No Parallel Text,25,дорогой,corr,"{'ROOT': ['дорог'], 'END': ['ой']}"
328,114528272,1,No Parallel Text,26,,incorr,{'HYPH': ['-']}
329,114528272,1,No Parallel Text,27,всадник,pcorr,"{'ROOT': ['всад'], 'SUFF': ['ник']}"
330,114528272,1,No Parallel Text,28,вытащил,corr,"{'PREF': ['вы'], 'ROOT': ['тащ'], 'SUFF': ['и', 'л']}"
331,114528272,1,No Parallel Text,29,,incorr,{'HYPH': ['-']}
332,114528272,1,No Parallel Text,30,,incorr,{'HYPH': ['-']}
333,114528272,1,No Parallel Text,31,всадник,pcorr,"{'ROOT': ['всад'], 'SUFF': ['ник']}"
334,114528272,1,No Parallel Text,32,крупу,pcorr,"{'ROOT': ['круп'], 'END': ['у']}"
335,114528272,1,No Parallel Text,33,промчались,corr,"{'PREF': ['про'], 'ROOT': ['мч'], 'SUFF': ['а', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
336,114528272,1,No Parallel Text,34,дорожной,pcorr,"{'ROOT': ['дорож'], 'SUFF': ['н'], 'END': ['ой']}"
337,114528272,1,No Parallel Text,35,стрел,pcorr,{'ROOT': ['стрел']}
338,114528272,1,No Parallel Text,36,белыми,pcorr,"{'ROOT': ['бел'], 'END': ['ыми']}"
339,114528272,1,No Parallel Text,37,кривыми,pcorr,"{'ROOT': ['крив'], 'END': ['ыми']}"
340,114528272,1,No Parallel Text,38,всадник,corr,"{'ROOT': ['всад'], 'SUFF': ['ник']}"
341,114528272,1,No Parallel Text,39,,incorr,{'HYPH': ['-']}
342,114528272,1,No Parallel Text,40,морща,corr,"{'ROOT': ['морщ'], 'END': ['а']}"
343,114528272,1,No Parallel Text,41,пошел,corr,"{'PREF': ['по'], 'ROOT': ['ше'], 'SUFF': ['л']}"
344,114528272,1,No Parallel Text,42,поспешили,pcorr,"{'PREF': ['по'], 'ROOT': ['спеш'], 'SUFF': ['и', 'л'], 'END': ['и']}"
345,117707224,1,No Parallel Text,0,Развернулся,corr,"{'PREF': ['раз'], 'ROOT': ['вер'], 'SUFF': ['н', 'у', 'л'], 'POSTFIX': ['ся']}"
346,117707224,1,No Parallel Text,1,Плошади,pcorr,"{'ROOT': ['плошад'], 'END': ['и']}"
347,117707224,1,No Parallel Text,2,Плиток,corr,"{'ROOT': ['плит'], 'SUFF': ['ок']}"
348,117707224,1,No Parallel Text,3,Спиной,corr,"{'ROOT': ['спин'], 'END': ['ой']}"
349,117707224,1,No Parallel Text,4,,incorr,{'HYPH': ['-']}
350,117707224,1,No Parallel Text,5,Чудо,corr,"{'ROOT': ['чуд'], 'END': ['о']}"
351,117707224,1,No Parallel Text,6,Спасётся,corr,"{'ROOT': ['спас'], 'END': ['ёт'], 'POSTFIX': ['ся']}"
352,117707224,1,No Parallel Text,7,Верёвки,corr,"{'ROOT': ['верёв'], 'SUFF': ['к'], 'END': ['и']}"
353,117707224,1,No Parallel Text,8,Запястьях,pcorr,"{'PREF': ['за'], 'ROOT': ['пясть'], 'SUFF': ['я'], 'END': ['х']}"
354,117707224,1,No Parallel Text,9,Глупой,corr,"{'ROOT': ['глуп'], 'END': ['ой']}"
355,117707224,1,No Parallel Text,10,Заметил,pcorr,"{'PREF': ['за'], 'ROOT': ['мет'], 'SUFF': ['и', 'л']}"
356,117707224,1,No Parallel Text,11,Воротам,pcorr,"{'ROOT': ['ворот'], 'END': ['ам']}"
357,117707224,1,No Parallel Text,12,Дорогу,corr,"{'ROOT': ['дорог'], 'END': ['у']}"
358,117707224,1,No Parallel Text,13,Крест,pcorr,{'ROOT': ['крест']}
359,117707224,1,No Parallel Text,14,,incorr,{'HYPH': ['-']}
360,117707224,1,No Parallel Text,15,Иудейском,pcorr,"{'ROOT': ['иуд'], 'SUFF': ['ей', 'ск'], 'END': ['ом']}"
361,117707224,1,No Parallel Text,16,,incorr,{'HYPH': ['-']}
362,117707224,1,No Parallel Text,17,Громко,pcorr,"{'ROOT': ['гром'], 'SUFF': ['к'], 'END': ['о']}"
363,117707224,1,No Parallel Text,18,,incorr,{'HYPH': ['-']}
364,117707224,1,No Parallel Text,19,,incorr,{'HYPH': ['-']}
365,117707224,1,No Parallel Text,20,,incorr,{'HYPH': ['-']}
366,117707224,1,No Parallel Text,21,Удалились,pcorr,"{'PREF': ['у'], 'ROOT': ['дал'], 'SUFF': ['и', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
367,117707224,1,No Parallel Text,22,Проскакала,pcorr,"{'PREF': ['про'], 'ROOT': ['скак'], 'SUFF': ['а', 'л'], 'END': ['а']}"
368,117707224,1,No Parallel Text,23,,incorr,{'HYPH': ['-']}
369,117707224,1,No Parallel Text,24,,incorr,{'HYPH': ['-']}
370,117707224,1,No Parallel Text,25,,incorr,{'HYPH': ['-']}
371,117707224,1,No Parallel Text,26,,incorr,{'HYPH': ['-']}
372,117707224,1,No Parallel Text,27,Член,pcorr,{'ROOT': ['член']}
373,117707224,1,No Parallel Text,28,Вынул,corr,"{'PREF': ['вы'], 'SUFF': ['н', 'у', 'л']}"
374,117707224,1,No Parallel Text,29,,incorr,{'HYPH': ['-']}
375,117707224,1,No Parallel Text,30,,incorr,{'HYPH': ['-']}
376,117707224,1,No Parallel Text,31,Сириец,pcorr,"{'ROOT': ['сири'], 'SUFF': ['ец']}"
377,117707224,1,No Parallel Text,32,Боку,pcorr,"{'ROOT': ['бок'], 'END': ['у']}"
378,117707224,1,No Parallel Text,33,Проследовали,pcorr,"{'PREF': ['про'], 'ROOT': ['след'], 'SUFF': ['ов', 'а', 'л'], 'END': ['и']}"
379,117707224,1,No Parallel Text,34,Серой,pcorr,"{'ROOT': ['сер'], 'END': ['ой']}"
380,117707224,1,No Parallel Text,35,,incorr,{'HYPH': ['-']}
381,117707224,1,No Parallel Text,36,Кровожадно,pcorr,"{'ROOT': ['кровожад'], 'SUFF': ['н'], 'END': ['о']}"
382,117707224,1,No Parallel Text,37,,incorr,{'HYPH': ['-']}
383,117707224,1,No Parallel Text,38,,incorr,{'HYPH': ['-']}
384,117707224,1,No Parallel Text,39,,incorr,{'HYPH': ['-']}
385,117707224,1,No Parallel Text,40,Морща,corr,"{'ROOT': ['морщ'], 'END': ['а']}"
386,117707224,1,No Parallel Text,41,Двинулся,corr,"{'ROOT': ['дви'], 'SUFF': ['н', 'у', 'л'], 'POSTFIX': ['ся']}"
387,117707224,1,No Parallel Text,42,Проследовали,corr,"{'PREF': ['про'], 'ROOT': ['след'], 'SUFF': ['ов', 'а', 'л'], 'END': ['и']}"
388,143171791,1,No Parallel Text,0,встал,pcorr,"{'PREF': ['в'], 'ROOT': ['ст'], 'SUFF': ['а', 'л']}"
389,143171791,1,No Parallel Text,1,суду,pcorr,"{'ROOT': ['суд'], 'END': ['у']}"
390,143171791,1,No Parallel Text,2,цветов,pcorr,"{'ROOT': ['цвет'], 'END': ['ов']}"
391,143171791,1,No Parallel Text,3,спиной,corr,"{'ROOT': ['спин'], 'END': ['ой']}"
392,143171791,1,No Parallel Text,4,,incorr,{'HYPH': ['-']}
393,143171791,1,No Parallel Text,5,чудо,corr,"{'ROOT': ['чуд'], 'END': ['о']}"
394,143171791,1,No Parallel Text,6,вырвался,corr,"{'PREF': ['вы'], 'ROOT': ['рв'], 'SUFF': ['а', 'л'], 'POSTFIX': ['ся']}"
395,143171791,1,No Parallel Text,7,тряпки,pcorr,"{'ROOT': ['тряп'], 'SUFF': ['к'], 'END': ['и']}"
396,143171791,1,No Parallel Text,8,,incorr,{'HYPH': ['-']}
397,143171791,1,No Parallel Text,9,тупой,pcorr,"{'ROOT': ['туп'], 'END': ['ой']}"
398,143171791,1,No Parallel Text,10,понял,pcorr,"{'ROOT': ['пон'], 'SUFF': ['я', 'л']}"
399,143171791,1,No Parallel Text,11,стенам,pcorr,"{'ROOT': ['стен'], 'END': ['ам']}"
400,143171791,1,No Parallel Text,12,тропу,pcorr,"{'ROOT': ['троп'], 'END': ['у']}"
401,143171791,1,No Parallel Text,13,приговоренных,corr,"{'PREF': ['при'], 'ROOT': ['говор'], 'SUFF': ['енн'], 'END': ['ых']}"
402,143171791,1,No Parallel Text,14,глашатаев,corr,"{'ROOT': ['глаш'], 'SUFF': ['ат', 'а'], 'END': ['ев']}"
403,143171791,1,No Parallel Text,15,иудейских,pcorr,"{'ROOT': ['иуд'], 'SUFF': ['ей', 'ск'], 'END': ['их']}"
404,143171791,1,No Parallel Text,16,ржание,pcorr,"{'ROOT': ['рж'], 'SUFF': ['а', 'ни'], 'END': ['е']}"
405,143171791,1,No Parallel Text,17,громко,pcorr,"{'ROOT': ['гром'], 'SUFF': ['к'], 'END': ['о']}"
406,143171791,1,No Parallel Text,18,доносящийся,pcorr,"{'PREF': ['до'], 'ROOT': ['нос'], 'SUFF': ['ящ'], 'END': ['ий'], 'POSTFIX': ['ся']}"
407,143171791,1,No Parallel Text,19,Стражник,corr,"{'ROOT': ['страж'], 'SUFF': ['ник']}"
408,143171791,1,No Parallel Text,20,,incorr,{'HYPH': ['-']}
409,143171791,1,No Parallel Text,21,двинулись,pcorr,"{'ROOT': ['дви'], 'SUFF': ['н', 'у', 'л'], 'END': ['и'], 'POSTFIX': ['сь']}"
410,143171791,1,No Parallel Text,22,двинулась,pcorr,"{'ROOT': ['дви'], 'SUFF': ['н', 'у', 'л'], 'END': ['а'], 'POSTFIX': ['сь']}"
411,143171791,1,No Parallel Text,23,,incorr,{'HYPH': ['-']}
412,143171791,1,No Parallel Text,24,,incorr,{'HYPH': ['-']}
413,143171791,1,No Parallel Text,25,дорогой,corr,"{'ROOT': ['дорог'], 'END': ['ой']}"
414,143171791,1,No Parallel Text,26,,incorr,{'HYPH': ['-']}
415,143171791,1,No Parallel Text,27,,incorr,{'HYPH': ['-']}
416,143171791,1,No Parallel Text,28,вынул,corr,"{'PREF': ['вы'], 'SUFF': ['н', 'у', 'л']}"
417,143171791,1,No Parallel Text,29,,incorr,{'HYPH': ['-']}
418,143171791,1,No Parallel Text,30,остановилась,pcorr,"{'ROOT': ['останов'], 'SUFF': ['и', 'л'], 'END': ['а'], 'POSTFIX': ['сь']}"
419,143171791,1,No Parallel Text,31,сириец,pcorr,"{'ROOT': ['сири'], 'SUFF': ['ец']}"
420,143171791,1,No Parallel Text,32,боку,pcorr,"{'ROOT': ['бок'], 'END': ['у']}"
421,143171791,1,No Parallel Text,33,поскакали,corr,"{'PREF': ['по'], 'ROOT': ['скак'], 'SUFF': ['а', 'л'], 'END': ['и']}"
422,143171791,1,No Parallel Text,34,облаке,corr,"{'ROOT': ['облак'], 'END': ['е']}"
423,143171791,1,No Parallel Text,35,,incorr,{'HYPH': ['-']}
424,143171791,1,No Parallel Text,36,яро,pcorr,"{'ROOT': ['яр'], 'END': ['о']}"
425,143171791,1,No Parallel Text,37,желтыми,pcorr,"{'ROOT': ['желт'], 'END': ['ыми']}"
426,143171791,1,No Parallel Text,38,стражник,corr,"{'ROOT': ['страж'], 'SUFF': ['ник']}"
427,143171791,1,No Parallel Text,39,,incorr,{'HYPH': ['-']}
428,143171791,1,No Parallel Text,40,прикрывая,pcorr,"{'PREF': ['при'], 'ROOT': ['кры'], 'SUFF': ['ва', 'я']}"
429,143171791,1,No Parallel Text,41,пошел,corr,"{'PREF': ['по'], 'ROOT': ['ше'], 'SUFF': ['л']}"
430,143171791,1,No Parallel Text,42,следом,incorr,"{'ROOT': ['след'], 'END': ['ом']}"
431,189436041,1,No Parallel Text,0,повернулся,corr,"{'PREF': ['по'], 'ROOT': ['вер'], 'SUFF': ['н', 'у', 'л'], 'POSTFIX': ['ся']}"
432,189436041,1,No Parallel Text,1,площади,pcorr,"{'ROOT': ['площад'], 'END': ['и']}"
433,189436041,1,No Parallel Text,2,участков,pcorr,"{'ROOT': ['участ'], 'SUFF': ['к'], 'END': ['ов']}"
434,189436041,1,No Parallel Text,3,спиной,corr,"{'ROOT': ['спин'], 'END': ['ой']}"
435,189436041,1,No Parallel Text,4,,incorr,{'HYPH': ['-']}
436,189436041,1,No Parallel Text,5,то,incorr,{'ROOT': ['то']}
437,189436041,1,No Parallel Text,6,ускользнул,corr,"{'PREF': ['у'], 'ROOT': ['скольз'], 'SUFF': ['н', 'у', 'л']}"
438,189436041,1,No Parallel Text,7,путы,corr,"{'ROOT': ['пут'], 'END': ['ы']}"
439,189436041,1,No Parallel Text,8,суставах,pcorr,"{'ROOT': ['сустав'], 'END': ['ах']}"
440,189436041,1,No Parallel Text,9,счастливой,pcorr,"{'ROOT': ['счаст'], 'SUFF': ['лив'], 'END': ['ой']}"
441,189436041,1,No Parallel Text,10,понимал,pcorr,"{'ROOT': ['поним'], 'SUFF': ['а', 'л']}"
442,189436041,1,No Parallel Text,11,распятиям,pcorr,"{'ROOT': ['распя'], 'SUFF': ['ти'], 'END': ['ям']}"
443,189436041,1,No Parallel Text,12,дорогу,corr,"{'ROOT': ['дорог'], 'END': ['у']}"
444,189436041,1,No Parallel Text,13,помост,pcorr,"{'ROOT': ['по', 'мост']}"
445,189436041,1,No Parallel Text,14,,incorr,{'HYPH': ['-']}
446,189436041,1,No Parallel Text,15,греческом,corr,"{'ROOT': ['греч'], 'SUFF': ['еск'], 'END': ['ом']}"
447,189436041,1,No Parallel Text,16,труба,corr,"{'ROOT': ['труб'], 'END': ['а']}"
448,189436041,1,No Parallel Text,17,резко,pcorr,"{'ROOT': ['рез'], 'SUFF': ['к'], 'END': ['о']}"
449,189436041,1,No Parallel Text,18,ребят,corr,"{'ROOT': ['реб'], 'SUFF': ['ят']}"
450,189436041,1,No Parallel Text,19,Страж,corr,{'ROOT': ['страж']}
451,189436041,1,No Parallel Text,20,,incorr,{'HYPH': ['-']}
452,189436041,1,No Parallel Text,21,стали,corr,"{'ROOT': ['ста'], 'SUFF': ['л'], 'END': ['и']}"
453,189436041,1,No Parallel Text,22,въехал,pcorr,"{'PREF': ['въ'], 'ROOT': ['ех'], 'SUFF': ['а', 'л']}"
